title,complex,address,price,price_per_mp,rooms,square_footage,floor_no,bathrooms,bedrooms
North Avenue – schița apartament cu 3 camere apartament camere de la 113.09m2 - Korter.ro,North Avenue,"șos.Bucureşti Nord 10D, zona Pipera, Bucuresti(bloc A)",0,0,3,113.092,0,0,0
Militari Residence – schița apartament cu 3 camere apartament camere de la 69.0m2 - Korter.ro,Militari Residence,"str.Ilie Petre, 84(Bloc 4(str.Ilie Petre, 84))",72450,1050,3,692,0,0,0
ADM Rezidential – schița apartament cu 1 camere apartament camere de la 36.5m2 - Korter.ro,ADM Rezidential,"str.Neamului, Bragadiru(Bloc 3)",0,0,1,36.52,0,0,0
Pipera Apartments – schița apartament cu 2 camere apartament camere de la 86.0m2 - Korter.ro,Pipera Apartments,"bd.Pipera, 188B, lfov(Pipera Apartments)",118224,1375,2,862,0,0,0
Arbo Residence – schița apartament cu 3 camere apartament camere de la 92.2m2 - Korter.ro,Arbo Residence,"str.Morii, 2-4, Mogoșoaia(Bloc C2)",102033,1107,3,92.22,0,0,0
NEST By The Lake – schița apartament cu 2 camere apartament camere de la 61.57m2 - Korter.ro,NEST By The Lake,"șos.Dobroiești, 84C, Dobroesti(Faza 1)",0,0,2,61.572,0,0,0
Novum Păcii – schița apartament cu 3 camere apartament camere de la 107.34m2 - Korter.ro,Novum Păcii,"str.Piscul Crăsani, 15(NOVUM Păcii)",112900,1052,3,107.342,0,0,0
Rodin Residence Piersicului – schița apartament cu 3 camere apartament camere de la 82.66m2 - Korter.ro,Rodin Residence Piersicului,"str Piersicului nr.14, zona Colentina, Bucuresti(corp 1)",71808,869,3,82.662,0,0,0
Aqua City – schița apartament cu 2 camere apartament camere de la 73.15m2 - Korter.ro,Aqua City,"str.Rocilor, 12-16, zona Crangasi/ Giulesti, București",0,0,2,73.152,0,0,0
Embassy Residence – schița apartament cu 2 camere apartament camere de la 81.0m2 - Korter.ro,Embassy Residence,str.General Stefan Holban 22(Embassy Residence),163000,2012,2,812,0,0,0
Ghica Apartments – schița apartament cu 2 camere apartament camere de la 65.25m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",87400,1339,2,65.252,0,0,0
La Gloire Belle Tour – schița apartament cu 2 camere apartament camere de la 94.17m2 - Korter.ro,La Gloire Belle Tour,"str.Calea 13 Septembrie, 233A, zona 13 Septembrie, Bucuresti(imobil)",128800,1368,2,94.172,0,0,0
Akcent City – schița apartament cu 2 camere apartament camere de la 69.3m2 - Korter.ro,Akcent City,"str.Navigatiei, 2A, zona Bucurestii Noi, Bucuresti(Bloc 1)",110000,1587,2,69.32,0,0,0
Embassy Residence – schița apartament cu 2 camere apartament camere de la 90.0m2 - Korter.ro,Embassy Residence,str.General Stefan Holban 22(Embassy Residence),172000,1911,2,902,0,0,0
Central Address Residence – schița apartament cu 1 camere apartament camere de la 39.8m2 - Korter.ro,Central Address Residence,"str.Nasaud, 77, București(Bloc 1)",57710,1450,1,39.82,0,0,0
H4l Holban – schița apartament cu 3 camere apartament camere de la 83.79m2 - Korter.ro,H4l Holban,"str.Ștefan Holban, 38B/37-41, zona Băneasa, Sector 1, București",112000,1337,3,83.792,0,0,0
Jolie Village – schița apartament cu 3 camere apartament camere de la 124.33m2 - Korter.ro,Jolie Village,"str.Alexandru cel Bun, 20B, Voluntari(bloc E)",0,0,3,124.332,0,0,0
Lead Grigorescu 103 – schița apartament cu 4 camere apartament camere de la 153.0m2 - Korter.ro,Lead Grigorescu 103,"bd.Nicolae Grigorescu, 103, Bucuresti(bloc)",0,0,4,1532,0,0,0
Caisului Residence 3 – schița apartament cu 2 camere apartament camere de la 70.75m2 - Korter.ro,Caisului Residence 3,"str.Gura Arieșului, 10-16, București(Bloc 1)",93500,1322,2,70.752,0,0,0
Quartier Azuga – schița apartament cu 3 camere apartament camere de la 93.44m2 - Korter.ro,Quartier Azuga,"str.Azuga 32, București(Bloc A)",0,0,3,93.442,0,0,0
Northview Residence Baneasa – schița apartament cu 3 camere apartament camere de la 75.55m2 - Korter.ro,Northview Residence Baneasa,"str.Nisipoasa, 47-51, Bucuresti(bloc 1)",143545,1900,3,75.552,0,0,0
Global Residence Monolitului – schița apartament cu 2 camere apartament camere de la 73.97m2 - Korter.ro,Global Residence Monolitului,"str.Penes Curcanul, 14(Corp C)",130000,1757,2,73.972,0,0,0
Spazio Residence – schița apartament cu 3 camere apartament camere de la 86.65m2 - Korter.ro,Spazio Residence,"str.Diamantului / str.Safirului, Bragadiru, Ilfov",0,0,3,86.652,0,0,0
Aqua City – schița apartament cu 2 camere apartament camere de la 67.0m2 - Korter.ro,Aqua City,"str.Rocilor, 12-16, zona Crangasi/ Giulesti, București",0,0,2,672,0,0,0
Ivonco Pantelimon – schița apartament cu 2 camere apartament camere de la 56.5m2 - Korter.ro,Ivonco Pantelimon,"str.Biruinței, 69, Pantelimon, Ilfov(Bloc 3)",90000,1593,2,56.52,0,0,0
Novum 56 – schița apartament cu 2 camere apartament camere de la 74.67m2 - Korter.ro,Novum 56,"bd.Timișoara, 56, Sector 6, București(Corp L)",92900,1244,2,74.672,0,0,0
Lac Străuleşti Condominium – schița apartament cu 2 camere apartament camere de la 60.88m2 - Korter.ro,Lac Străuleşti Condominium,"str.drumul Sărmaș, 13, București(Bloc 2)",135000,2217,2,60.882,0,0,0
Regnum Residence & Spa – schița apartament cu 2 camere apartament camere de la 70.45m2 - Korter.ro,Regnum Residence & Spa,"Drumul Garii, 22, Dobroești(Bloc 3 Scara B)",77700,1103,2,70.452,0,0,0
Family Rezidential Fundeni 2 – schița apartament cu 2 camere apartament camere de la 76.26m2 - Korter.ro,Family Rezidential Fundeni 2,"str.Piersicului, 13-15, zona Fundeni, Dobroești(Corp 2)",97000,1272,2,76.262,0,0,0
Novum 56 – schița apartament cu 2 camere apartament camere de la 75.83m2 - Korter.ro,Novum 56,"bd.Timișoara, 56, Sector 6, București(Corp L)",92900,1225,2,75.832,0,0,0
Yola 71 – schița apartament cu 2 camere apartament camere de la 55.4m2 - Korter.ro,Yola 71,"str.Piscul Crăsani, 71(Faza 3)",0,0,2,55.42,0,0,0
Sun Rebreanu – schița apartament cu 1 camere apartament camere de la 54.8m2 - Korter.ro,Sun Rebreanu,"Iosif Albu 81C, zona Titan, Bucuresti(blocul)",68500,1250,1,54.82,0,0,0
Yola 71 – schița apartament cu 2 camere apartament camere de la 56.6m2 - Korter.ro,Yola 71,"str.Piscul Crăsani, 71(Faza 3)",0,0,2,56.62,0,0,0
Lake House 2 – schița apartament cu 2 camere apartament camere de la 71.38m2 - Korter.ro,Lake House 2,"str.Amilcar C.Săndulescu, 6-10, București(Tronson B)",0,0,2,71.382,0,0,0
Luica Residence – schița apartament cu 2 camere apartament camere de la 62.21m2 - Korter.ro,Luica Residence,"str.Acțiunii, zona Progresul, Sector 4, București(Bloc 2)",57000,916,2,62.212,0,0,0
Victoria Homes – schița apartament cu 2 camere apartament camere de la 63.1m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C2)",120000,1902,2,63.12,0,0,0
Dimri Residence – schița apartament cu 3 camere apartament camere de la 94.49m2 - Korter.ro,Dimri Residence,"str.Prelungirea Ghencea, 350-356(Bloc A4)",89428,946,3,94.492,0,0,0
UP-SITE – schița apartament cu 2 camere apartament camere de la 67.29m2 - Korter.ro,UP-SITE,"str.Calea Floreasca 167B, zona Aviatiei(Tower 2)",0,0,2,67.292,0,0,0
Urban Address 12-14 – schița apartament cu 4 camere apartament camere de la 230.06m2 - Korter.ro,Urban Address 12-14,"str.Ion Heliade Radulescu, 12-14(Urban Address 12-14)",0,0,4,230.062,0,0,0
Sofia Residence 6 – schița apartament cu 3 camere apartament camere de la 111.93m2 - Korter.ro,Sofia Residence 6,"Drumul Gura Putnei, Bucuresti(Sofia Residence faza 2)",102070,912,3,111.932,0,0,0
Macro Nord Residence – schița apartament cu 3 camere apartament camere de la 149.5m2 - Korter.ro,Macro Nord Residence,"șos.Bucuresti-Targoviste, 38C, Bucuresti(scara A)",0,0,3,149.52,0,0,0
Heliade12 – schița apartament cu 2 camere apartament camere de la 65.5m2 - Korter.ro,Heliade12,"str.Ion Heliade Rădulescu, 12-14",130000,1985,2,65.52,0,0,0
Family Residence Brâncoveanu 2 – schița apartament cu 2 camere apartament camere de la 54.09m2 - Korter.ro,Family Residence Brâncoveanu 2,"Str.Drumul Dealu Babii, 32-34(Scara B)",71300,1318,2,54.092,0,0,0
North Avenue – schița apartament cu 3 camere apartament camere de la 108.49m2 - Korter.ro,North Avenue,"șos.Bucureşti Nord 10D, zona Pipera, Bucuresti(bloc A)",0,0,3,108.492,0,0,0
Avalon Estate – schița apartament cu Penthouse camere de la 221.17m2 - Korter.ro,Avalon Estate,"bd.Pipera, 1/8, zona Pipera, Voluntari",0,0,0,221.172,0,0,0
Uplake Residence – schița apartament cu 3 camere apartament camere de la 255.0m2 - Korter.ro,Uplake Residence,"str.Păcii, Chitila, Ilfov",0,0,3,2552,0,0,0
Transparent Residence 3 – schița apartament cu 3 camere apartament camere de la 62.28m2 - Korter.ro,Transparent Residence 3,"str.Sergent Ilie Petre, 100, Chiajna, Ilfov",68508,1100,3,62.282,0,0,0
Metropolitan Viilor – schița apartament cu 3 camere apartament camere de la 95.33m2 - Korter.ro,Metropolitan Viilor,"șos.Viilor, 57, zona Filaret, Sector 5, București(Metropolitan Viilor)",0,0,3,95.332,0,0,0
Lake House 2 – schița apartament cu 2 camere apartament camere de la 74.82m2 - Korter.ro,Lake House 2,"str.Amilcar C.Săndulescu, 6-10, București(Tronson A)",0,0,2,74.822,0,0,0
Rodin Residence Piersicului – schița apartament cu 3 camere apartament camere de la 82.66m2 - Korter.ro,Rodin Residence Piersicului,"str Piersicului nr.14, zona Colentina, Bucuresti(corp 1)",97757,1183,3,82.662,0,0,0
H4l Millennium – schița apartament cu 2 camere apartament camere de la 74.83m2 - Korter.ro,H4l Millennium,"șos.Pipera-Tunari, 2, zona Pipera, Voluntari, Ilfov(Bloc 2)",0,0,2,74.832,0,0,0
My Place North – schița apartament cu 3 camere apartament camere de la 114.5m2 - Korter.ro,My Place North,"Șoseaua București-Nord, 14, Ilfov(bloc 1)",159155,1390,3,114.52,0,0,0
Romco Rezidential Gura Calitei 100 – schița apartament cu 4 camere apartament camere de la 110.33m2 - Korter.ro,Romco Rezidential Gura Calitei 100,"str.Drumul Gura Calitei, 100, București(Cladire 3)",156900,1422,4,110.332,0,0,0
HABIO Trifesti – schița apartament cu 2 camere apartament camere de la 67.0m2 - Korter.ro,HABIO Trifesti,"str.Trifești, 4, zona Aviației(Bloc 1)",0,0,2,672,0,0,0
HILS Brauner – schița apartament cu 3 camere apartament camere de la 86.63m2 - Korter.ro,HILS Brauner,"str.Victor Brauner, 40, Bucureşti(Bloc 1)",119000,1374,3,86.632,0,0,0
Ivonco Pantelimon – schița apartament cu 2 camere apartament camere de la 52.6m2 - Korter.ro,Ivonco Pantelimon,"str.Biruinței, 69, Pantelimon, Ilfov(Bloc 3)",90000,1711,2,52.62,0,0,0
Novum Păcii – schița apartament cu 3 camere apartament camere de la 112.31m2 - Korter.ro,Novum Păcii,"str.Piscul Crăsani, 15(NOVUM Păcii)",121900,1085,3,112.312,0,0,0
Akcent City – schița apartament cu 2 camere apartament camere de la 69.3m2 - Korter.ro,Akcent City,"str.Navigatiei, 2A, zona Bucurestii Noi, Bucuresti(Bloc 1)",110000,1587,2,69.32,0,0,0
Family Rezidential Fundeni 2 – schița apartament cu 3 camere apartament camere de la 90.86m2 - Korter.ro,Family Rezidential Fundeni 2,"str.Piersicului, 13-15, zona Fundeni, Dobroești(Corp 3)",119000,1310,3,90.862,0,0,0
H4l Holban – schița apartament cu 3 camere apartament camere de la 86.92m2 - Korter.ro,H4l Holban,str.Ștefan Holban nr 38 B(Bloc 2),116000,1335,3,86.922,0,0,0
Luxuria Residence – schița apartament cu 3 camere apartament camere de la 110.64m2 - Korter.ro,Luxuria Residence,"str.Aviator Popișteanu, 54B, zona Domenii, Sector 1, București(Bloc 8)",224212,2027,3,110.642,0,0,0
NEST By The Lake – schița apartament cu 2 camere apartament camere de la 61.48m2 - Korter.ro,NEST By The Lake,"șos.Dobroiești, 84C, Dobroesti(Faza 1)",0,0,2,61.482,0,0,0
Sun Rebreanu – schița apartament cu 2 camere apartament camere de la 55.05m2 - Korter.ro,Sun Rebreanu,"Iosif Albu 81C, zona Titan, Bucuresti(blocul)",68813,1250,2,55.052,0,0,0
H4l Millennium – schița apartament cu 2 camere apartament camere de la 59.02m2 - Korter.ro,H4l Millennium,"șos.Pipera-Tunari, 2, zona Pipera, Voluntari, Ilfov(Bloc 1)",0,0,2,59.022,0,0,0
Caisului Residence 3 – schița apartament cu 3 camere apartament camere de la 77.75m2 - Korter.ro,Caisului Residence 3,"str.Gura Arieșului, 10-16, București(Bloc 2)",104500,1344,3,77.752,0,0,0
Ghica Apartments – schița apartament cu 2 camere apartament camere de la 70.2m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",91200,1299,2,70.22,0,0,0
Maniu 141 – schița apartament cu 2 camere apartament camere de la 68.43m2 - Korter.ro,Maniu 141,"bd.Iuliu Maniu, 141(Bloc B2)",79000,1154,2,68.432,etajdin 12,0,0
EnVogue Residence Iuliu Maniu – schița apartament cu Studio apartament camere de la 48.0m2 - Korter.ro,EnVogue Residence Iuliu Maniu,"bd.Iuliu Maniu, 586-590(Corp С T1)",69800,1454,2,482,0,0,0
Spazio Residence – schița apartament cu 3 camere apartament camere de la 85.5m2 - Korter.ro,Spazio Residence,"str.Diamantului / str.Safirului, Bragadiru, Ilfov",0,0,3,85.52,0,0,0
Lac Străuleşti Condominium – schița apartament cu 2 camere apartament camere de la 93.42m2 - Korter.ro,Lac Străuleşti Condominium,"str.drumul Sărmaș, 17-19, București(Bloc 4)",138000,1477,2,93.422,0,0,0
UP-SITE – schița apartament cu 3 camere apartament camere de la 93.84m2 - Korter.ro,UP-SITE,"str.Calea Floreasca 167B, zona Aviatiei(Tower 2)",0,0,3,93.842,0,0,0
Victoria Homes – schița apartament cu 2 camere apartament camere de la 83.9m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C4)",120000,1430,2,83.92,0,0,0
Atria Urban Resort – schița apartament cu 1 camere apartament camere de la 54.5m2 - Korter.ro,Atria Urban Resort,"șos.Chitila, 242E(F2 C)",88900,1631,1,54.52,0,0,0
Family Rezidential Fundeni 2 – schița apartament cu 3 camere apartament camere de la 93.9m2 - Korter.ro,Family Rezidential Fundeni 2,"str.Piersicului, 13-15, zona Fundeni, Dobroești(Corp 3)",122500,1305,3,93.92,0,0,0
Via Pipera – schița apartament cu 3 camere apartament camere de la 90.0m2 - Korter.ro,Via Pipera,"bd.Pipera, 1-VIII F, Voluntari, Ilfov(Via Pipera)",150000,1667,3,902,0,0,0
Regnum Residence & Spa – schița apartament cu 2 camere apartament camere de la 71.56m2 - Korter.ro,Regnum Residence & Spa,"Drumul Garii, 22, Dobroești(Bloc 3 Scara B)",79800,1115,2,71.562,0,0,0
Magnolia Urban Residence – schița apartament cu 2 camere apartament camere de la 77.95m2 - Korter.ro,Magnolia Urban Residence,"șos.București - Târgoviște, 42, sector , zona Straulesti, București(Bloc 2(3 tronsoane))",94900,1217,2,77.952,0,0,0
Dimri Residence – schița apartament cu 3 camere apartament camere de la 93.56m2 - Korter.ro,Dimri Residence,"str.Prelungirea Ghencea, 350-356(Bloc A4)",90380,966,3,93.562,0,0,0
Spazio Residence – schița apartament cu 3 camere apartament camere de la 85.4m2 - Korter.ro,Spazio Residence,"str.Diamantului / str.Safirului, Bragadiru, Ilfov",0,0,3,85.42,0,0,0
Plaza Residence – schița apartament cu 1 camere apartament camere de la 45.7m2 - Korter.ro,Plaza Residence,str.Sergent Alexandru Cutieru(Faza 4),0,0,1,45.72,0,0,0
Transparent Residence 3 – schița apartament cu 3 camere apartament camere de la 62.57m2 - Korter.ro,Transparent Residence 3,"str.Sergent Ilie Petre, 100, Chiajna, Ilfov",68827,1100,3,62.572,0,0,0
Pollux Residence – schița apartament cu 3 camere apartament camere de la 80.0m2 - Korter.ro,Pollux Residence,"str.Ion Luca Caragiale, 72(bloc 5)",70000,875,3,802,0,0,0
Confort Urban Park Residence – schița apartament cu 2 camere apartament camere de la 59.91m2 - Korter.ro,Confort Urban Park Residence,"șos.Salaj, 383A, zona Sălaj, Sector 5, București",73900,1234,2,59.912,0,0,0
NEST By The Lake – schița apartament cu 2 camere apartament camere de la 63.47m2 - Korter.ro,NEST By The Lake,"șos.Dobroiești, 84C, Dobroesti(Faza 1)",0,0,2,63.472,0,0,0
Plaza Residence – schița apartament cu 1 camere apartament camere de la 42.9m2 - Korter.ro,Plaza Residence,str.Sergent Alexandru Cutieru(Faza 4),0,0,1,42.92,0,0,0
ADM Rezidential – schița apartament cu 1 camere apartament camere de la 36.5m2 - Korter.ro,ADM Rezidential,"str.Neamului, Bragadiru(Bloc 4)",0,0,1,36.52,0,0,0
My Place North – schița apartament cu 3 camere apartament camere de la 121.9m2 - Korter.ro,My Place North,"Șoseaua București-Nord, 14, Ilfov(bloc 1)",169441,1390,3,121.92,0,0,0
Uplake Residence – schița apartament cu 2 camere apartament camere de la 85.0m2 - Korter.ro,Uplake Residence,"Strada Păcii NR26, Chitila(Corp A)",0,0,2,852,0,0,0
iResidence – schița apartament cu 2 camere apartament camere de la 79.67m2 - Korter.ro,iResidence,"șos.București Nord, 14A,Voluntari(Corp 3)",129900,1630,2,79.672,0,0,0
Romco Rezidential Gura Calitei 100 – schița apartament cu 4 camere apartament camere de la 119.69m2 - Korter.ro,Romco Rezidential Gura Calitei 100,"str.Drumul Gura Calitei, 100, București(Cladire 3)",156900,1311,4,119.692,0,0,0
iResidence – schița apartament cu 2 camere apartament camere de la 69.73m2 - Korter.ro,iResidence,"șos.București Nord, 14A,Voluntari(Corp 1)",131200,1882,2,69.732,0,0,0
Olympia Residence – schița apartament cu 3 camere apartament camere de la 108.3m2 - Korter.ro,Olympia Residence,"str.Marin Sorescu, 3-5, Otopeni, Ilfov(Bloc 5)",117500,1085,3,108.32,0,0,0
Ghica Apartments – schița apartament cu 1 camere apartament camere de la 69.75m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",93300,1338,1,69.752,0,0,0
Novum 56 – schița apartament cu 2 camere apartament camere de la 71.92m2 - Korter.ro,Novum 56,"bd.Timișoara, 56, Sector 6, București(Corp L)",92900,1292,2,71.922,0,0,0
Ghica Apartments – schița apartament cu 2 camere apartament camere de la 74.25m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",93000,1253,2,74.252,0,0,0
H4l Millennium – schița apartament cu 2 camere apartament camere de la 68.93m2 - Korter.ro,H4l Millennium,"șos.Pipera-Tunari, 2, zona Pipera, Voluntari, Ilfov(Bloc 1)",0,0,2,68.932,0,0,0
Urban Address 12-14 – schița apartament cu 5 camere apartament camere de la 256.38m2 - Korter.ro,Urban Address 12-14,"str.Ion Heliade Radulescu, 12-14(Urban Address 12-14)",0,0,5,256.382,0,0,0
Novum 56 – schița apartament cu 2 camere apartament camere de la 71.36m2 - Korter.ro,Novum 56,"bd.Timișoara, 56, Sector 6, București(Corp L)",92900,1302,2,71.362,0,0,0
Uplake Residence – schița apartament cu 2 camere apartament camere de la 74.0m2 - Korter.ro,Uplake Residence,"Strada Păcii NR26, Chitila(Corp A)",0,0,2,742,0,0,0
NEST By The Lake – schița apartament cu 2 camere apartament camere de la 65.78m2 - Korter.ro,NEST By The Lake,"șos.Dobroiești, 84C, Dobroesti(Faza 1)",0,0,2,65.782,0,0,0
Yola 71 – schița apartament cu 2 camere apartament camere de la 55.45m2 - Korter.ro,Yola 71,"str.Piscul Crăsani, 71(Faza 3)",0,0,2,55.452,0,0,0
Aqua City – schița apartament cu 2 camere apartament camere de la 72.7m2 - Korter.ro,Aqua City,"str.Rocilor, 12-16, zona Crangasi/ Giulesti, București",0,0,2,72.72,0,0,0
Oxy Residence 2 – schița apartament cu 2 camere apartament camere de la 71.6m2 - Korter.ro,Oxy Residence 2,"șos.București Măgurele, 82W, sector 5, București(bloc 2)",83900,1172,2,71.62,0,0,0
Rin Grand Residence – schița apartament cu 3 camere apartament camere de la 80.0m2 - Korter.ro,Rin Grand Residence,"șos.Vitan-Bârzești, 7D",118000,1475,3,802,0,0,0
Quartier Azuga – schița apartament cu 3 camere apartament camere de la 84.28m2 - Korter.ro,Quartier Azuga,"str.Azuga 32, București(Bloc A)",0,0,3,84.282,0,0,0
My Place North – schița apartament cu 3 camere apartament camere de la 125.0m2 - Korter.ro,My Place North,"Șoseaua București-Nord, 14, Ilfov(bloc 1)",173750,1390,3,1252,0,0,0
Romco Rezidential Gura Calitei 100 – schița apartament cu 3 camere apartament camere de la 103.39m2 - Korter.ro,Romco Rezidential Gura Calitei 100,"str.Drumul Gura Calitei, 100, București(Cladire 4)",0,0,3,103.392,0,0,0
Lead Grigorescu 103 – schița apartament cu 4 camere apartament camere de la 137.0m2 - Korter.ro,Lead Grigorescu 103,"bd.Nicolae Grigorescu, 103, Bucuresti(bloc)",0,0,4,1372,0,0,0
Titan Apartments – schița apartament cu 1 camere apartament camere de la 48.48m2 - Korter.ro,Titan Apartments,"str.Drumul Gura Putnei, 143-147, București(Bloc 3)",54372,1122,1,48.482,0,0,0
Metropolitan Viilor – schița apartament cu 3 camere apartament camere de la 83.15m2 - Korter.ro,Metropolitan Viilor,"șos.Viilor, 57, zona Filaret, Sector 5, București(Metropolitan Viilor)",0,0,3,83.152,0,0,0
Oxy Residence 2 – schița apartament cu 3 camere apartament camere de la 73.1m2 - Korter.ro,Oxy Residence 2,"șos.București Măgurele, 82W, sector 5, București(bloc 1)",89900,1230,3,73.12,0,0,0
Yola 71 – schița apartament cu 2 camere apartament camere de la 48.5m2 - Korter.ro,Yola 71,"str.Piscul Crăsani, 71(Faza 3)",0,0,2,48.52,0,0,0
Urban Address 12-14 – schița apartament cu 5 camere apartament camere de la 263.52m2 - Korter.ro,Urban Address 12-14,"str.Ion Heliade Radulescu, 12-14(Urban Address 12-14)",0,0,5,263.522,0,0,0
Lake House 2 – schița apartament cu 2 camere apartament camere de la 72.01m2 - Korter.ro,Lake House 2,"str.Amilcar C.Săndulescu, 6-10, București(Tronson B)",0,0,2,72.012,0,0,0
H4l Millennium – schița apartament cu 2 camere apartament camere de la 75.26m2 - Korter.ro,H4l Millennium,"șos.Pipera-Tunari, 2, zona Pipera, Voluntari, Ilfov(Bloc 1)",0,0,2,75.262,0,0,0
Central Address Residence – schița apartament cu 1 camere apartament camere de la 40.0m2 - Korter.ro,Central Address Residence,"str.Nasaud, 77, București(Bloc 1)",58000,1450,1,402,0,0,0
Ghica Apartments – schița apartament cu 2 camere apartament camere de la 71.5m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",94000,1315,2,71.52,0,0,0
Olympia Residence – schița apartament cu 3 camere apartament camere de la 96.7m2 - Korter.ro,Olympia Residence,"str.Marin Sorescu, 3-5, Otopeni, Ilfov(Bloc 5)",118000,1220,3,96.72,0,0,0
Uplake Residence – schița apartament cu 3 camere apartament camere de la 74.0m2 - Korter.ro,Uplake Residence,"Strada Păcii NR26, Chitila(Corp A)",0,0,3,742,0,0,0
Quartier Azuga – schița apartament cu 3 camere apartament camere de la 161.47m2 - Korter.ro,Quartier Azuga,"str.Azuga 32, București(Bloc A)",0,0,3,161.472,0,0,0
Ivonco Pantelimon – schița apartament cu 3 camere apartament camere de la 85.2m2 - Korter.ro,Ivonco Pantelimon,"str.Biruinței, 69, Pantelimon, Ilfov(Bloc 4)",99000,1162,3,85.22,0,0,0
Novum 56 – schița apartament cu 2 camere apartament camere de la 76.05m2 - Korter.ro,Novum 56,"bd.Timișoara, 56, Sector 6, București(Corp L)",94900,1248,2,76.052,0,0,0
Northview Residence Baneasa – schița apartament cu 3 camere apartament camere de la 79.42m2 - Korter.ro,Northview Residence Baneasa,"str.Nisipoasa, 47-51, Bucuresti(bloc 1)",150898,1900,3,79.422,0,0,0
Metropolitan Viilor – schița apartament cu 4 camere apartament camere de la 121.67m2 - Korter.ro,Metropolitan Viilor,"șos.Viilor, 57, zona Filaret, Sector 5, București(Metropolitan Viilor)",0,0,4,121.672,0,0,0
Urban Address 12-14 – schița apartament cu 4 camere apartament camere de la 230.58m2 - Korter.ro,Urban Address 12-14,"str.Ion Heliade Radulescu, 12-14(Urban Address 12-14)",0,0,4,230.582,0,0,0
Jolie Village – schița apartament cu 2 camere apartament camere de la 74.17m2 - Korter.ro,Jolie Village,"str.Alexandru cel Bun, 20B, Voluntari(bloc C)",0,0,2,74.172,0,0,0
Atlas Residence - Aviației – schița apartament cu 2 camere apartament camere de la 123.56m2 - Korter.ro,Atlas Residence - Aviației,"șos.Pantelimon, 266, Pantelimon, București(Atlas Residence - Aviației)",0,0,2,123.562,0,0,0
H4l Holban – schița apartament cu 3 camere apartament camere de la 99.37m2 - Korter.ro,H4l Holban,"str.Ștefan Holban, 38B/37-41, zona Băneasa, Sector 1, București",128000,1288,3,99.372,0,0,0
Macro Nord Residence – schița apartament cu 3 camere apartament camere de la 117.9m2 - Korter.ro,Macro Nord Residence,"șos.Bucuresti-Targoviste, 38C, Bucuresti(scara A)",0,0,3,117.92,0,0,0
Lead Grigorescu 103 – schița apartament cu 4 camere apartament camere de la 107.0m2 - Korter.ro,Lead Grigorescu 103,"bd.Nicolae Grigorescu, 103, Bucuresti(bloc)",0,0,4,1072,0,0,0
Jolie Village – schița apartament cu 2 camere apartament camere de la 76.13m2 - Korter.ro,Jolie Village,"str.Alexandru cel Bun, 20B, Voluntari(bloc C)",0,0,2,76.132,0,0,0
Metropolitan Viilor – schița apartament cu 3 camere apartament camere de la 91.89m2 - Korter.ro,Metropolitan Viilor,"șos.Viilor, 57, zona Filaret, Sector 5, București(Metropolitan Viilor)",0,0,3,91.892,0,0,0
Vulcan Residence – schița apartament cu 2 camere apartament camere de la 82.0m2 - Korter.ro,Vulcan Residence,"str.Mihail Sebastian, 88A, București(corp A)",101722,1241,2,822,0,0,0
HILS Pallady – schița apartament cu 2 camere apartament camere de la 52.27m2 - Korter.ro,HILS Pallady,"bd.Theodor Pallady, 66(Bloc 4)",80000,1531,2,52.272,0,0,0
Akcent City – schița apartament cu 2 camere apartament camere de la 72.58m2 - Korter.ro,Akcent City,"str.Navigatiei, 2A, zona Bucurestii Noi, Bucuresti(Bloc 1)",120000,1653,2,72.582,0,0,0
Maniu 141 – schița apartament cu Studio camere de la 57.49m2 - Korter.ro,Maniu 141,"bd.Iuliu Maniu, 141(Bloc B3)",79144,1377,0,57.492,0,0,0
UP-SITE – schița apartament cu 2 camere apartament camere de la 56.65m2 - Korter.ro,UP-SITE,"str.Calea Floreasca 167B, zona Aviatiei(Tower 2)",0,0,2,56.652,0,0,0
Lac Străuleşti Condominium – schița apartament cu 3 camere apartament camere de la 84.79m2 - Korter.ro,Lac Străuleşti Condominium,"str.drumul Sărmaș, 15, București(Bloc 3)",141500,1669,3,84.792,0,0,0
HILS Pallady – schița apartament cu 2 camere apartament camere de la 53.06m2 - Korter.ro,HILS Pallady,"bd.Theodor Pallady, 66A(Bloc 3)",81000,1527,2,53.062,0,0,0
My Place North – schița apartament cu 3 camere apartament camere de la 115.7m2 - Korter.ro,My Place North,"Șoseaua București-Nord, 14, Ilfov(bloc 1)",182383,1576,3,115.72,0,0,0
